"PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked"
"572,1,1,""(Mrs., Edward, Dale, Appleton, Charlotte Lamson)"",female,53.0,2,0,11769,52,C"
"573,1,1,""(Mr., John, Irwin, Flynn, """"Irving"""")"",male,36.0,0,0,17474,27,E"
"574,1,3,""(Miss., Mary, , Kelly, )"",female,25.0,0,0,14312,8,Q"
"575,0,3,""(Mr., Alfred, George John, Rush, )"",male,16.0,0,0,20589,9,S"
"576,0,3,""(Mr., George, , Patchett, )"",male,19.0,0,0,358585,15,S"
"577,1,2,""(Miss., Ethel, , Garside, )"",female,34.0,0,0,243880,13,S"
"578,1,1,""(Mrs., William, Baird, Silvey, Alice Munger)"",female,39.0,1,0,13507,56,E"
"579,0,3,""(Mrs., Joseph, , Caram, Maria Elias)"",female,25.0,1,0,2689,15,C"
"580,1,3,""(Mr., Eiriik, , Jussila, )"",male,32.0,0,0,3101286,8,S"
"581,1,2,""(Miss., Julie, Rachel, Christy, )"",female,25.0,1,1,237789,30,S"
"582,1,1,""(Mrs., John, Borland, Thayer, Marian Longstreth Morris)"",female,39.0,1,1,17421,111,C"
"583,0,2,""(Mr., William, James, Downton, )"",male,54.0,0,0,28403,26,S"
"584,0,1,""(Mr., John, Hugo, Ross, )"",male,36.0,0,0,13049,41,A"
"585,0,3,""(Mr., Uscher, , Paulner, )"",male,25.0,0,0,3411,9,C"
"586,1,1,""(Miss., Ruth, , Taussig, )"",female,18.0,0,2,110413,80,E"
"587,0,2,""(Mr., John, Denzil, Jarvis, )"",male,47.0,0,0,237565,15,S"
"588,1,1,""(Mr., Maxmillian, , Frolicher-Stehli, )"",male,60.0,1,1,13567,79,B"
"589,0,3,""(Mr., Eliezer, , Gilinski, )"",male,22.0,0,0,14973,9,S"
"590,0,3,""(Mr., Joseph, , Murdlin, )"",male,25.0,0,0,3235,9,S"
"591,0,3,""(Mr., Matti, , Rintamaki, )"",male,35.0,0,0,3101273,8,S"
"592,1,1,""(Mrs., Walter, Bertram, Stephenson, Martha Eustis)"",female,52.0,1,0,36947,79,D"
"593,0,3,""(Mr., William, James, Elsbury, )"",male,47.0,0,0,3902,8,S"
"594,0,3,""(Miss., Mary, , Bourke, )"",female,25.0,0,2,364848,8,Q"
"595,0,2,""(Mr., John, Henry, Chapman, )"",male,37.0,1,0,29037,26,S"
"596,0,3,""(Mr., Jean, Baptiste, Van Impe, )"",male,36.0,1,1,345773,25,S"
"597,1,2,""(Miss., Jessie, Wills, Leitch, )"",female,25.0,0,0,248727,33,S"
"598,0,3,""(Mr., Alfred, , Johnson, )"",male,49.0,0,0,,0,S"
"599,0,3,""(Mr., Hanna, , Boulos, )"",male,25.0,0,0,2664,8,C"
"600,1,1,""(Sir., Cosmo, Edmund, Duff Gordon, """"Mr Morgan"""")"",male,49.0,1,0,17485,57,A"
"601,1,2,""(Mrs., Sidney, Samuel, Jacobsohn, Amy Frances Christy)"",female,24.0,2,1,243847,27,S"
"602,0,3,""(Mr., Petco, , Slabenoff, )"",male,25.0,0,0,349214,8,S"
"603,0,1,""(Mr., Charles, H, Harrington, )"",male,25.0,0,0,113796,43,S"
"604,0,3,""(Mr., Ernst, William, Torber, )"",male,44.0,0,0,364511,9,S"
"605,1,1,""(Mr., Harry, , Homer, """"Mr E Haven"""")"",male,35.0,0,0,111426,27,C"
"606,0,3,""(Mr., Edvard, Bengtsson, Lindell, )"",male,36.0,1,0,349910,16,S"
"607,0,3,""(Mr., Milan, , Karaic, )"",male,30.0,0,0,349246,8,S"
"608,1,1,""(Mr., Robert, Williams, Daniel, )"",male,27.0,0,0,113804,31,S"
"609,1,2,""(Mrs., Joseph, , Laroche, Juliette Marie Louise Lafargue)"",female,22.0,1,2,2123,42,C"
"610,1,1,""(Miss., Elizabeth, W, Shutes, )"",female,40.0,0,0,17582,154,C"
"611,0,3,""(Mrs., Anders, Johan, Andersson, Alfrida Konstantia Brogren)"",female,39.0,1,5,347082,32,S"
"612,0,3,""(Mr., Jose, Neto, Jardin, )"",male,25.0,0,0,3101305,8,S"
"613,1,3,""(Miss., Margaret, Jane, Murphy, )"",female,25.0,1,0,367230,16,Q"
"614,0,3,""(Mr., John, , Horgan, )"",male,25.0,0,0,370377,8,Q"
"615,0,3,""(Mr., William, Alfred, Brocklebank, )"",male,35.0,0,0,364512,9,S"
"616,1,2,""(Miss., Alice, , Herman, )"",female,24.0,1,2,220845,65,S"
"617,0,3,""(Mr., Ernst, Gilbert, Danbom, )"",male,34.0,1,1,347080,15,S"
"618,0,3,""(Mrs., William, Arthur, Lobb, Cordelia K Stanlick)"",female,26.0,1,0,3336,17,S"
"619,1,2,""(Miss., Marion, Louise, Becker, )"",female,4.0,2,1,230136,39,F"
"620,0,2,""(Mr., Lawrence, , Gavey, )"",male,26.0,0,0,31028,11,S"
"621,0,3,""(Mr., Antoni, , Yasbeck, )"",male,27.0,1,0,2659,15,C"
"622,1,1,""(Mr., Edwin, Nelson Jr, Kimball, )"",male,42.0,1,0,11753,53,D"
"623,1,3,""(Mr., Sahid, , Nakid, )"",male,20.0,1,1,2653,16,C"
"624,0,3,""(Mr., Henry, Damsgaard, Hansen, )"",male,21.0,0,0,350029,8,S"
"625,0,3,""(Mr., David, John """"Dai"""", Bowen, )"",male,21.0,0,0,54636,17,S"
"626,0,1,""(Mr., Frederick, , Sutton, )"",male,61.0,0,0,36963,33,D"
"627,0,2,""(Rev., Charles, Leonard, Kirkland, )"",male,57.0,0,0,219533,13,Q"
"628,1,1,""(Miss., Gretchen, Fiske, Longley, )"",female,21.0,0,0,13502,78,D"
"629,0,3,""(Mr., Guentcho, , Bostandyeff, )"",male,26.0,0,0,349224,8,S"
"630,0,3,""(Mr., Patrick, D, O'Connell, )"",male,25.0,0,0,334912,8,Q"
"631,1,1,""(Mr., Algernon, Henry Wilson, Barkworth, )"",male,80.0,0,0,27042,31,A"
"632,0,3,""(Mr., Johan, Svensson, Lundahl, )"",male,51.0,0,0,347743,8,S"
"633,1,1,""(Dr., Max, , Stahelin-Maeglin, )"",male,32.0,0,0,13214,31,B"
"634,0,1,""(Mr., William, Henry Marsh, Parr, )"",male,25.0,0,0,112052,0,S"
"635,0,3,""(Miss., Mabel, , Skoog, )"",female,9.0,3,2,347088,28,S"
"636,1,2,""(Miss., Mary, , Davis, )"",female,28.0,0,0,237668,13,S"
"637,0,3,""(Mr., Antti, Gustaf, Leinonen, )"",male,32.0,0,0,3101292,8,S"
"638,0,2,""(Mr., Harvey, , Collyer, )"",male,31.0,1,1,31921,27,S"
"639,0,3,""(Mrs., Juha, , Panula, Maria Emilia Ojala)"",female,41.0,0,5,3101295,40,S"
"640,0,3,""(Mr., Percival, , Thorneycroft, )"",male,25.0,1,0,376564,17,S"
"641,0,3,""(Mr., Hans, Peder, Jensen, )"",male,20.0,0,0,350050,8,S"
"642,1,1,""(Mlle., Emma, , Sagesser, )"",female,24.0,0,0,17477,70,B"
"643,0,3,""(Miss., Margit, Elizabeth, Skoog, )"",female,2.0,3,2,347088,28,S"
"644,1,3,""(Mr., Choong, , Foo, )"",male,25.0,0,0,1601,57,S"
"645,1,3,""(Miss., Eugenie, , Baclini, )"",female,0.75,2,1,2666,20,C"
"646,1,1,""(Mr., Henry, Sleeper, Harper, )"",male,48.0,1,0,17572,77,D"
"647,0,3,""(Mr., Liudevit, , Cor, )"",male,19.0,0,0,349231,8,S"
"648,1,1,""(Col., Oberst, Alfons, Simonius-Blumer, )"",male,56.0,0,0,13213,36,A"
"649,0,3,""(Mr., Edward, , Willey, )"",male,25.0,0,0,751,8,S"
"650,1,3,""(Miss., Amy, Zillah Elsie, Stanley, )"",female,23.0,0,0,2314,8,S"
"651,0,3,""(Mr., Mito, , Mitkoff, )"",male,25.0,0,0,349221,8,S"
"652,1,2,""(Miss., Elsie, , Doling, )"",female,18.0,0,1,231919,23,S"
"653,0,3,""(Mr., Johannes, Halvorsen, Kalvik, )"",male,21.0,0,0,8475,9,S"
"654,1,3,""(Miss., Hanora, """"Norah"""", O'Leary, )"",female,25.0,0,0,330919,8,Q"
"655,0,3,""(Miss., Hanora, """"Nora"""", Hegarty, )"",female,18.0,0,0,365226,7,Q"
"656,0,2,""(Mr., Leonard, Mark, Hickman, )"",male,24.0,2,0,14879,74,S"
"657,0,3,""(Mr., Alexander, , Radeff, )"",male,25.0,0,0,349223,8,S"
"658,0,3,""(Mrs., John, , Bourke, Catherine)"",female,32.0,1,1,364849,16,Q"
"659,0,2,""(Mr., George, Floyd, Eitemiller, )"",male,23.0,0,0,29751,13,S"
"660,0,1,""(Mr., Arthur, Webster, Newell, )"",male,58.0,0,2,35273,114,D"
"661,1,1,""(Dr., Henry, William, Frauenthal, )"",male,50.0,2,0,17611,134,S"
"662,0,3,""(Mr., Mohamed, , Badt, )"",male,40.0,0,0,2623,8,C"
"663,0,1,""(Mr., Edward, Pomeroy, Colley, )"",male,47.0,0,0,5727,26,E"
"664,0,3,""(Mr., Peju, , Coleff, )"",male,36.0,0,0,349210,8,S"
"665,1,3,""(Mr., Eino, William, Lindqvist, )"",male,20.0,1,0,3101285,8,S"
"666,0,2,""(Mr., Lewis, , Hickman, )"",male,32.0,2,0,14879,74,S"
"667,0,2,""(Mr., Reginald, Fenton, Butler, )"",male,25.0,0,0,234686,13,S"
"668,0,3,""(Mr., Knud, Paust, Rommetvedt, )"",male,25.0,0,0,312993,8,S"
"669,0,3,""(Mr., Jacob, , Cook, )"",male,43.0,0,0,3536,9,S"
"670,1,1,""(Mrs., Elmer, Zebley, Taylor, Juliet Cummins Wright)"",female,25.0,1,0,19996,52,C"
"671,1,2,""(Mrs., Thomas, William Solomon, Brown, Elizabeth Catherine Ford)"",female,40.0,1,1,29750,39,S"
"672,0,1,""(Mr., Thornton, , Davidson, )"",male,31.0,1,0,12750,52,B"
"673,0,2,""(Mr., Henry, Michael, Mitchell, )"",male,70.0,0,0,24580,11,S"
"674,1,2,""(Mr., Charles, , Wilhelms, )"",male,31.0,0,0,244270,13,S"
"675,0,2,""(Mr., Ennis, Hastings, Watson, )"",male,25.0,0,0,239856,0,S"
"676,0,3,""(Mr., Gustaf, Hjalmar, Edvardsson, )"",male,18.0,0,0,349912,8,S"
"677,0,3,""(Mr., Frederick, Charles, Sawyer, )"",male,24.5,0,0,342826,9,S"
"678,1,3,""(Miss., Anna, Sofia, Turja, )"",female,18.0,0,0,4138,10,S"
"679,0,3,""(Mrs., Frederick, , Goodwin, Augusta Tyler)"",female,43.0,1,6,2144,47,S"
"680,1,1,""(Mr., Thomas, Drake Martinez, Cardeza, )"",male,36.0,0,1,17755,513,B"
"681,0,3,""(Miss., Katie, , Peters, )"",female,25.0,0,0,330935,9,Q"
"682,1,1,""(Mr., Hammad, , Hassab, )"",male,27.0,0,0,17572,77,D"
"683,0,3,""(Mr., Thor, Anderson, Olsvigen, )"",male,20.0,0,0,6563,10,S"
"684,0,3,""(Mr., Charles, Edward, Goodwin, )"",male,14.0,5,2,2144,47,S"
"685,0,2,""(Mr., Thomas, William Solomon, Brown, )"",male,60.0,1,1,29750,39,S"
"686,0,2,""(Mr., Joseph, Philippe Lemercier, Laroche, )"",male,25.0,1,2,2123,42,C"
"687,0,3,""(Mr., Jaako, Arnold, Panula, )"",male,14.0,4,1,3101295,40,S"
"688,0,3,""(Mr., Branko, , Dakic, )"",male,19.0,0,0,349228,11,S"
"689,0,3,""(Mr., Eberhard, Thelander, Fischer, )"",male,18.0,0,0,350036,8,S"
"690,1,1,""(Miss., Georgette, Alexandra, Madill, )"",female,15.0,0,1,24160,212,B"
"691,1,1,""(Mr., Albert, Adrian, Dick, )"",male,31.0,1,0,17474,57,B"
"692,1,3,""(Miss., Manca, , Karun, )"",female,4.0,0,1,349256,14,C"
"693,1,3,""(Mr., Ali, , Lam, )"",male,25.0,0,0,1601,57,S"
"694,0,3,""(Mr., Khalil, , Saad, )"",male,25.0,0,0,2672,8,C"
"695,0,1,""(Col., John, , Weir, )"",male,60.0,0,0,113800,27,S"
"696,0,2,""(Mr., Charles, Henry, Chapman, )"",male,52.0,0,0,248731,14,S"
"697,0,3,""(Mr., James, , Kelly, )"",male,44.0,0,0,363592,9,S"
"698,1,3,""(Miss., Katherine, """"Katie"""", Mullens, )"",female,25.0,0,0,35852,8,Q"
"699,0,1,""(Mr., John, Borland, Thayer, )"",male,49.0,1,1,17421,111,C"
"700,0,3,""(Mr., Adolf, Mathias Nicolai Olsen, Humblen, )"",male,42.0,0,0,348121,8,F"
"701,1,1,""(Mrs., John, Jacob, Astor, Madeleine Talmadge Force)"",female,18.0,1,0,17757,228,C"
"702,1,1,""(Mr., Spencer, Victor, Silverthorne, )"",male,35.0,0,0,17475,27,E"
"703,0,3,""(Miss., Saiide, , Barbara, )"",female,18.0,0,1,2691,15,C"
"704,0,3,""(Mr., Martin, , Gallagher, )"",male,25.0,0,0,36864,8,Q"
"705,0,3,""(Mr., Henrik, Juul, Hansen, )"",male,26.0,1,0,350025,8,S"
"706,0,2,""(Mr., Henry, Samuel, Morley, """"Mr Henry Marshall"""")"",male,39.0,0,0,250655,26,S"
"707,1,2,""(Mrs., Florence, """"Fannie"""", Kelly, )"",female,45.0,0,0,223596,14,S"
"708,1,1,""(Mr., Edward, Pennington, Calderhead, )"",male,42.0,0,0,17476,27,E"
"709,1,1,""(Miss., Alice, , Cleaver, )"",female,22.0,0,0,113781,152,S"
"710,1,3,""(Master., Halim, Gonios, Moubarek, """"William George"""")"",male,25.0,1,1,2661,16,C"
"711,1,1,""(Mlle., Berthe, Antonine, Mayne, """"Mrs de Villiers"""")"",female,24.0,0,0,17482,50,C"
"712,0,1,""(Mr., Herman, , Klaber, )"",male,25.0,0,0,113028,27,C"
"713,1,1,""(Mr., Elmer, Zebley, Taylor, )"",male,48.0,1,0,19996,52,C"
"714,0,3,""(Mr., August, Viktor, Larsson, )"",male,29.0,0,0,7545,10,S"
"715,0,2,""(Mr., Samuel, , Greenberg, )"",male,52.0,0,0,250647,13,S"
"716,0,3,""(Mr., Peter, Andreas Lauritz Andersen, Soholt, )"",male,19.0,0,0,348124,8,F"
"717,1,1,""(Miss., Caroline, Louise, Endres, )"",female,38.0,0,0,17757,228,C"
"718,1,2,""(Miss., Edwina, Celia """"Winnie"""", Troutt, )"",female,27.0,0,0,34218,11,E"
"719,0,3,""(Mr., Michael, , McEvoy, )"",male,25.0,0,0,36568,16,Q"
"720,0,3,""(Mr., Malkolm, Joackim, Johnson, )"",male,33.0,0,0,347062,8,S"
"721,1,2,""(Miss., Annie, Jessie """"Nina"""", Harper, )"",female,6.0,0,1,248727,33,S"
"722,0,3,""(Mr., Svend, Lauritz, Jensen, )"",male,17.0,1,0,350048,8,S"
"723,0,2,""(Mr., William, Henry, Gillespie, )"",male,34.0,0,0,12233,13,S"
"724,0,2,""(Mr., Henry, Price, Hodges, )"",male,50.0,0,0,250643,13,S"
"725,1,1,""(Mr., Norman, Campbell, Chambers, )"",male,27.0,1,0,113806,54,E"
"726,0,3,""(Mr., Luka, , Oreskovic, )"",male,20.0,0,0,315094,9,S"
"727,1,2,""(Mrs., Peter, Henry, Renouf, Lillian Jefferys)"",female,30.0,3,0,31027,21,S"
"728,1,3,""(Miss., Margareth, , Mannion, )"",female,25.0,0,0,36866,8,Q"
"729,0,2,""(Mr., Kurt, Arnold Gottfrid, Bryhl, )"",male,25.0,1,0,236853,26,S"
"730,0,3,""(Miss., Pieta, Sofia, Ilmakangas, )"",female,25.0,1,0,3101271,8,S"
"731,1,1,""(Miss., Elisabeth, Walton, Allen, )"",female,29.0,0,0,24160,212,B"
"732,0,3,""(Mr., Houssein, G N, Hassan, )"",male,11.0,0,0,2699,19,C"
"733,0,2,""(Mr., Robert, J, Knight, )"",male,25.0,0,0,239855,0,S"
"734,0,2,""(Mr., William, John, Berriman, )"",male,23.0,0,0,28425,13,S"
"735,0,2,""(Mr., Moses, Aaron, Troupiansky, )"",male,23.0,0,0,233639,13,S"
"736,0,3,""(Mr., Leslie, , Williams, )"",male,28.5,0,0,54636,17,S"
"737,0,3,""(Mrs., Edward, , Ford, Margaret Ann Watson)"",female,48.0,1,3,6608,35,S"
"738,1,1,""(Mr., Gustave, J, Lesurer, )"",male,35.0,0,0,17755,513,B"
"739,0,3,""(Mr., Kanio, , Ivanoff, )"",male,25.0,0,0,349201,8,S"
"740,0,3,""(Mr., Minko, , Nankoff, )"",male,25.0,0,0,349218,8,S"
"741,1,1,""(Mr., Walter, James, Hawksford, )"",male,25.0,0,0,16988,30,D"
"742,0,1,""(Mr., Tyrell, William, Cavendish, )"",male,36.0,1,0,19877,79,C"
"743,1,1,""(Miss., Susan, Parker """"Suzette"""", Ryerson, )"",female,21.0,2,2,17608,263,B"
"744,0,3,""(Mr., Neal, , McNamee, )"",male,24.0,1,0,376566,17,S"
"745,1,3,""(Mr., Juho, , Stranden, )"",male,31.0,0,0,3101288,8,S"
"746,0,1,""(Capt., Edward, Gifford, Crosby, )"",male,70.0,1,1,5735,71,B"
"747,0,3,""(Mr., Rossmore, Edward, Abbott, )"",male,16.0,1,1,2673,21,S"
"748,1,2,""(Miss., Anna, , Sinkkonen, )"",female,30.0,0,0,250648,13,S"
"749,0,1,""(Mr., Daniel, Warner, Marvin, )"",male,19.0,1,0,113773,54,D"
"750,0,3,""(Mr., Michael, , Connaghton, )"",male,31.0,0,0,335097,8,Q"
"751,1,2,""(Miss., Joan, , Wells, )"",female,4.0,1,1,29103,23,S"
"752,1,3,""(Master., Meier, , Moor, )"",male,6.0,0,1,392096,13,E"
"753,0,3,""(Mr., Johannes, Joseph, Vande Velde, )"",male,33.0,0,0,345780,10,S"
"754,0,3,""(Mr., Lalio, , Jonkoff, )"",male,23.0,0,0,349204,8,S"
"755,1,2,""(Mrs., Samuel, , Herman, Jane Laver)"",female,48.0,1,2,220845,65,S"
"756,1,2,""(Master., Viljo, , Hamalainen, )"",male,0.67,1,1,250649,15,S"
"757,0,3,""(Mr., August, Sigfrid, Carlsson, )"",male,28.0,0,0,350042,8,S"
"758,0,2,""(Mr., Percy, Andrew, Bailey, )"",male,18.0,0,0,29108,12,S"
"759,0,3,""(Mr., Thomas, Leonard, Theobald, )"",male,34.0,0,0,363294,9,S"
"760,1,1,""(the Countess., of, Rothes, Lucy Noel Martha Dyer-Edwards)"",female,33.0,0,0,110152,87,B"
"761,0,3,""(Mr., John, , Garfirth, )"",male,25.0,0,0,358585,15,S"
"762,0,3,""(Mr., Iisakki, Antino Aijo, Nirva, )"",male,41.0,0,0,3101272,8,S"
"763,1,3,""(Mr., Hanna, Assi, Barah, )"",male,20.0,0,0,2663,8,C"
"764,1,1,""(Mrs., William, Ernest, Carter, Lucile Polk)"",female,36.0,1,2,113760,120,B"
"765,0,3,""(Mr., Hans, Linus, Eklund, )"",male,16.0,0,0,347074,8,S"
"766,1,1,""(Mrs., John, C, Hogeboom, Anna Andrews)"",female,51.0,1,0,13502,78,D"
"767,0,1,""(Dr., Arthur, Jackson, Brewe, )"",male,25.0,0,0,112379,40,C"
"768,0,3,""(Miss., Mary, , Mangan, )"",female,30.5,0,0,364850,8,Q"
"769,0,3,""(Mr., Daniel, J, Moran, )"",male,25.0,1,0,371110,25,Q"
"770,0,3,""(Mr., Daniel, Danielsen, Gronnestad, )"",male,32.0,0,0,8471,9,S"
"771,0,3,""(Mr., Rene, Aime, Lievens, )"",male,24.0,0,0,345781,10,S"
"772,0,3,""(Mr., Niels, Peder, Jensen, )"",male,48.0,0,0,350047,8,S"
"773,0,2,""(Mrs., , , Mack, Mary)"",female,57.0,0,0,3,11,E"
"774,0,3,""(Mr., Dibo, , Elias, )"",male,25.0,0,0,2674,8,C"
"775,1,2,""(Mrs., Elizabeth, , Hocking, Eliza Needs)"",female,54.0,1,3,29105,23,S"
"776,0,3,""(Mr., Pehr, Fabian Oliver Malkolm, Myhrman, )"",male,18.0,0,0,347078,8,S"
"777,0,3,""(Mr., Roger, , Tobin, )"",male,25.0,0,0,383121,8,F"
"778,1,3,""(Miss., Virginia, Ethel, Emanuel, )"",female,5.0,0,0,364516,13,S"
"779,0,3,""(Mr., Thomas, J, Kilgannon, )"",male,25.0,0,0,36865,8,Q"
"780,1,1,""(Mrs., Edward, Scott, Robert, Elisabeth Walton McMillan)"",female,43.0,0,1,24160,212,B"
"781,1,3,""(Miss., Banoura, , Ayoub, )"",female,13.0,0,0,2687,8,C"
"782,1,1,""(Mrs., Albert, Adrian, Dick, Vera Gillespie)"",female,17.0,1,0,17474,57,B"
"783,0,1,""(Mr., Milton, Clyde, Long, )"",male,29.0,0,0,113501,30,D"
"784,0,3,""(Mr., Andrew, G, Johnston, )"",male,25.0,1,2,6607,24,S"
"785,0,3,""(Mr., William, , Ali, )"",male,25.0,0,0,3101312,8,S"
"786,0,3,""(Mr., Abraham, (David Lishin), Harmer, )"",male,25.0,0,0,374887,8,S"
"787,1,3,""(Miss., Anna, Sofia, Sjoblom, )"",female,18.0,0,0,3101265,8,S"
"788,0,3,""(Master., George, Hugh, Rice, )"",male,8.0,4,1,382652,30,Q"
"789,1,3,""(Master., Bertram, Vere, Dean, )"",male,1.0,1,2,2315,21,S"
"790,0,1,""(Mr., Benjamin, , Guggenheim, )"",male,46.0,0,0,17593,80,B"
"791,0,3,""(Mr., Andrew, """"Andy"""", Keane, )"",male,25.0,0,0,12460,8,Q"
"792,0,2,""(Mr., Alfred, , Gaskell, )"",male,16.0,0,0,239865,26,S"
"793,0,3,""(Miss., Stella, Anna, Sage, )"",female,25.0,8,2,2343,70,S"
"794,0,1,""(Mr., William, Fisher, Hoyt, )"",male,25.0,0,0,17600,31,C"
"795,0,3,""(Mr., Ristiu, , Dantcheff, )"",male,25.0,0,0,349203,8,S"
"796,0,2,""(Mr., Richard, , Otter, )"",male,39.0,0,0,28213,13,S"
"797,1,1,""(Dr., Alice, (Farnham), Leader, )"",female,49.0,0,0,17465,26,D"
"798,1,3,""(Mrs., Mara, , Osman, )"",female,31.0,0,0,349244,9,S"
"799,0,3,""(Mr., Yousseff, , Ibrahim Shawah, )"",male,30.0,0,0,2685,8,C"
"800,0,3,""(Mrs., Jean, Baptiste, Van Impe, Rosalie Paula Govaert)"",female,30.0,1,1,345773,25,S"
"801,0,2,""(Mr., Martin, , Ponesell, )"",male,34.0,0,0,250647,13,S"
"802,1,2,""(Mrs., Harvey, , Collyer, Charlotte Annie Tate)"",female,31.0,1,1,31921,27,S"
"803,1,1,""(Master., William, Thornton II, Carter, )"",male,11.0,1,2,113760,120,B"
"804,1,3,""(Master., Assad, Alexander, Thomas, )"",male,0.42,0,1,2625,9,C"
"805,1,3,""(Mr., Oskar, Arvid, Hedman, )"",male,27.0,0,0,347089,7,S"
"806,0,3,""(Mr., Karl, Johan, Johansson, )"",male,31.0,0,0,347063,8,S"
"807,0,1,""(Mr., Thomas, Jr, Andrews, )"",male,39.0,0,0,112050,0,A"
"808,0,3,""(Miss., Ellen, Natalia, Pettersson, )"",female,18.0,0,0,347087,8,S"
"809,0,2,""(Mr., August, , Meyer, )"",male,39.0,0,0,248723,13,S"
"810,1,1,""(Mrs., Norman, Campbell, Chambers, Bertha Griggs)"",female,33.0,1,0,113806,54,E"
"811,0,3,""(Mr., William, , Alexander, )"",male,26.0,0,0,3474,8,S"
"812,0,3,""(Mr., James, , Lester, )"",male,39.0,0,0,48871,25,S"
"813,0,2,""(Mr., Richard, James, Slemen, )"",male,35.0,0,0,28206,11,S"
"814,0,3,""(Miss., Ebba, Iris Alfrida, Andersson, )"",female,6.0,4,2,347082,32,S"
"815,0,3,""(Mr., Ernest, Portage, Tomlin, )"",male,30.5,0,0,364499,9,S"
"816,0,1,""(Mr., Richard, , Fry, )"",male,25.0,0,0,112058,0,B"
"817,0,3,""(Miss., Wendla, Maria, Heininen, )"",female,23.0,0,0,3101290,8,S"
"818,0,2,""(Mr., Albert, , Mallet, )"",male,31.0,1,1,2079,38,C"
"819,0,3,""(Mr., John, Fredrik Alexander, Holm, )"",male,43.0,0,0,7075,7,S"
"820,0,3,""(Master., Karl, Thorsten, Skoog, )"",male,10.0,3,2,347088,28,S"
"821,1,1,""(Mrs., Charles, Melville, Hays, Clara Jennings Gregg)"",female,52.0,1,1,12749,94,B"
"822,1,3,""(Mr., Nikola, , Lulic, )"",male,27.0,0,0,315098,9,S"
"823,0,1,""(Jonkheer., John, George, Reuchlin, )"",male,38.0,0,0,19972,0,S"
"824,1,3,""(Mrs., , , Moor, Beila)"",female,27.0,0,1,392096,13,E"
"825,0,3,""(Master., Urho, Abraham, Panula, )"",male,2.0,4,1,3101295,40,S"
"826,0,3,""(Mr., John, , Flynn, )"",male,25.0,0,0,368323,7,Q"
"827,0,3,""(Mr., Len, , Lam, )"",male,25.0,0,0,1601,57,S"
"828,1,2"
